Project,Species,Run,Recovery Year,RETURN_SITE_CODE,Return Site,CU Index,CU Name,Composite Type,Composite Descr,Sex/Maturity,Total Count,Total Examined,Expanded Enh,Enh Contr %
Chilliwack R,Chinook,Fall,1995,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Total Adults,29820,1491,23231.17,77.905
Chilliwack R,Coho,Fall,1995,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,5000,136,3158.151,63.163
Chilliwack R,Coho,Fall,1995,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N2,Total Adults,3475,904,329.548,9.483
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,359,359,229.52,63.933
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,37,37,36.587,98.884
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Total Adults,527,527,333.21,63.228
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Total Adults,2159,2159,1396.06,64.662
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,3305,3305,2793.561,84.525
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,1546,1546,1528.716,98.882
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,1432,1432,915.48,63.93
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,15709,15709,13278.082,84.525
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Total Adults,91,91,58.85,64.67
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,3945,434,3037.7,77.001
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Total Adults,21928,2412,13350.8,60.885
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,4400,743,1862.048,42.319
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Tendered Sale,Z1,Jacks,1419,1419,907.17,63.93
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,Tendered Sale,Z1,Jacks,1438,1438,1421.923,98.882
Chilliwack R,Chinook,Fall,1996,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Tendered Sale,Z1,Total Adults,90,90,58.2,64.667
Chilliwack R,Coho,Fall,1996,107,Chilliwack R,CO-47,LOWER FRASER,Tendered Sale,Z1,Total Adults,13518,13518,11426.134,84.525
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Jacks,2,2,1.73,86.5
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,H1,Jacks,222,222,152.39,68.644
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Total Adults,110,110,16.5,15
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,4017,4017,4017,100
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Total Adults,1745,1745,1500.64,85.997
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,1347,1347,924.633,68.644
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,207,207,179.15,86.546
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Total Adults,593,593,509.94,85.993
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,12172,12172,12172,100
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,73,29,19.77,27.082
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Total Adults,79717,14031,19516.77,24.483
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,8680,2096,2859.485,32.943
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Tendered Sale,Z1,Jacks,195,195,168.77,86.549
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,Tendered Sale,Z1,Jacks,1580,1580,1084.576,68.644
Chilliwack R,Chinook,Fall,1997,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Tendered Sale,Z1,Total Adults,647,647,556.4,85.997
Chilliwack R,Coho,Fall,1997,107,Chilliwack R,CO-47,LOWER FRASER,Tendered Sale,Z1,Total Adults,11787,11787,11787,100
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Jacks,122,122,98.3,80.574
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,77,77,56.519,73.401
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Total Adults,2220,2220,2019.04,90.948
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Total Adults,233,233,100.47,43.12
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,3625,3625,2853.946,78.73
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,2934,2934,2364.19,80.579
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,2852,2852,2093.494,73.404
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Total Adults,279,279,253.74,90.946
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,11186,11186,8806.686,78.73
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,10258,989,4244.09,41.373
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Jacks,2,2,1.466,73.3
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,River,N3,Total Adults,3863,3863,3041.322,78.73
Chilliwack R,Chinook,Fall,1998,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Total Adults,78780,8385,32579.12,41.355
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,2102,1113,966.323,45.972
Chilliwack R,Coho,Fall,1998,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N2,Total Adults,6400,1277,1996.464,31.195
Chilliwack R,Coho,Fall,1999,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,50,50,42.998,85.996
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,32,32,21.45,67.031
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Total Adults,213,213,100.9,47.371
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Total Adults,1461,1461,1155.66,79.101
Chilliwack R,Coho,Fall,1999,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,3764,3764,3135.948,83.314
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,443,443,296.89,67.018
Chilliwack R,Coho,Fall,1999,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,1132,1132,973.49,85.997
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Total Adults,598,598,473.01,79.099
Chilliwack R,Coho,Fall,1999,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,20817,20817,17343.524,83.314
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,1393,111,361.96,25.984
Chilliwack R,Coho,Fall,1999,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,6060,367,2666.829,44.007
Chilliwack R,Chinook,Fall,1999,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Total Adults,74945,5207,43061.81,57.458
Chilliwack R,Coho,Fall,1999,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N2,Total Adults,9070,2566,4109.997,45.314
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Females,143,143,143,100
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Females,93,0,65.579,70.515
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,172,172,152.14,88.453
Chilliwack R,Coho,Fall,2000,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,105,105,104.999,99.999
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Males,174,174,66.59,38.27
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Males,8,0,4.316,53.95
Chilliwack R,Coho,Fall,2000,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,3395,3395,3395,100
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,1243,1241,1099.52,88.457
Chilliwack R,Coho,Fall,2000,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,4820,4820,4820.001,100
Chilliwack R,Coho,Fall,2000,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,33204,33204,33203.999,100
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Females,42413,5877,30171.51,71.137
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,21931,1761,16229.63,74.003
Chilliwack R,Chinook,Fall,2000,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Males,25682,4039,13881.31,54.051
Chilliwack R,Coho,Fall,2000,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,1947,270,737.98,37.903
Chilliwack R,Coho,Fall,2000,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N2,Total Adults,6864,1909,2331.713,33.97
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Females,382,382,256.13,67.05
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Females,265,265,105.13,39.672
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,52,52,48.07,92.442
Chilliwack R,Coho,Fall,2001,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,53,53,37.622,70.985
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Males,616,616,328.94,53.399
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Males,42,42,27.46,65.381
Chilliwack R,Coho,Fall,2001,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,4367,4367,4171.139,95.515
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Females,197,180,132.089,67.05
Chilliwack R,Coho,Fall,2001,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,5700,5700,4046.346,70.989
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,1813,1813,1676.13,92.451
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Males,1985,1971,1059.997,53.4
Chilliwack R,Coho,Fall,2001,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,54179,54179,51749.064,95.515
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Females,17764,4549,6405.31,36.058
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,12560,790,3480.03,27.707
Chilliwack R,Chinook,Fall,2001,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Males,23675,5640,7794.42,32.923
Chilliwack R,Coho,Fall,2001,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,5983,715,2414.448,40.355
Chilliwack R,Coho,Fall,2001,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N2,Total Adults,14917,2361,1790.225,12.001
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Females,846,846,737.07,87.124
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,55,55,39.74,72.255
Chilliwack R,Coho,Fall,2002,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,15,15,12.57,83.8
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Males,1001,1001,758.44,75.768
Chilliwack R,Coho,Fall,2002,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,2972,2972,2704.99,91.016
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Females,545,545,474.83,87.125
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,517,517,373.41,72.226
Chilliwack R,Coho,Fall,2002,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,1925,1925,1613.058,83.795
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Males,2232,2232,1691.19,75.77
Chilliwack R,Coho,Fall,2002,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,49335,49335,44902.665,91.016
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Females,27796,6614,10729.81,38.602
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,6570,596,2138.74,32.553
Chilliwack R,Chinook,Fall,2002,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Males,31056,7353,9505.55,30.608
Chilliwack R,Coho,Fall,2002,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,30000,1655,1050.541,3.502
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Females,247,246,247.01,100.004
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Females,124,124,107.1,86.371
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,24,24,19.11,79.625
Chilliwack R,Coho,Fall,2003,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,90,90,57.995,64.439
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Males,413,413,259.03,62.719
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B2,Males,52,52,50.22,96.577
Chilliwack R,Coho,Fall,2003,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Total Adults,3668,3668,3201.734,87.288
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,1191,1191,948.18,79.612
Chilliwack R,Coho,Fall,2003,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,571,571,367.948,64.439
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Males,179,167,112.268,62.72
Chilliwack R,Coho,Fall,2003,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,32482,32482,28352.977,87.288
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Females,33889,1524,12265.19,36.192
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,2650,53,1559.02,58.831
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Males,20222,909,3896.97,19.271
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Tributary,N2,Females,217,99,177.411,81.756
Chilliwack R,Chinook,Fall,2003,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Tributary,N2,Males,256,117,82.002,32.032
Chilliwack R,Coho,Fall,2003,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N1,Total Adults,16800,352,14664.43,87.288
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Females,516,516,404.64,78.419
Chilliwack R,Coho,Fall,2004,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,B1,Jacks,162,162,162,100
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Jacks,7,7,5.14,73.429
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Males,646,646,464.39,71.887
Chilliwack R,Coho,Fall,2004,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,H1,Total Adults,3116,3116,3116,100
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Females,356,356,278.18,78.14
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,698,698,512.25,73.388
Chilliwack R,Coho,Fall,2004,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Jacks,507,507,507,100
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Males,825,825,593.06,71.886
Chilliwack R,Coho,Fall,2004,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,19604,19581,19604,100
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Females,30138,2242,11085.43,36.782
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,12490,312,4560.29,36.512
Chilliwack R,Chinook,Fall,2004,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Males,25324,2284,8698.83,34.35
Chilliwack R,Coho,Fall,2004,107,Chilliwack R,CO-47,LOWER FRASER,Tributary,N1,Total Adults,1015,1015,106.148,10.458
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Females,621,621,514.19,82.8
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Jacks,220,220,175.73,79.877
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,B1,Males,667,667,468.11,70.181
Chilliwack R,Coho,Fall,2005,107,Chilliwack R,CO-47,LOWER FRASER,Broodstock,H1,Total Adults,2156,2156,2156,100
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Females,510,510,422.28,82.8
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Jacks,1784,1784,1425.01,79.877
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,First Nations Rack,S1,Males,1003,1003,703.91,70.18
Chilliwack R,Coho,Fall,2005,107,Chilliwack R,CO-47,LOWER FRASER,First Nations Rack,S1,Total Adults,4191,4191,4191,100
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Females,18117,1993,8275.12,45.676
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N2,Females,18117,474,16426.615,90.67
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N2,Jacks,8560,136,7818.674,91.34
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Jacks,8560,428,3652.4,42.668
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N1,Males,14546,1600,5641.68,38.785
Chilliwack R,Chinook,Fall,2005,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,River,N2,Males,14546,361,9267.336,63.711
Chilliwack R,Coho,Fall,2005,107,Chilliwack R,CO-47,LOWER FRASER,River,N1,Total Adults,13,13,13,100
Chilliwack R,Chinook,Fall,2006,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Females,827,827,555.18,67.132
Chilliwack R,Chinook,Fall,2006,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Jacks,17,17,17.02,100.118
Chilliwack R,Chinook,Fall,2006,107,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,Broodstock,H1,Males,796,796,503.66,63.274
